Setting,Seed,FID Score,Epochs,FIDs
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.9,13,126.7969931873447,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[689.7159606556611, 229.6161424562306, 98.4764509823151, 81.08559630909144, 72.40986149585478, 95.81020473885144, 135.18134783711298, 116.80112816923065, 114.3727081494493, 126.7969931873447]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.9,13,122.13259335268162,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[765.3462895221749, 220.33698033934343, 80.75343074935154, 66.62487998681081, 56.1533992608247, 70.54489759913736, 49.08098395060699, 62.47115856683308, 95.28333668311666, 122.13259335268162]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.8,13,110.03379011120671,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[854.5925352110219, 268.7596270959316, 99.40393033944702, 70.140234516193, 54.32062968026435, 61.79508471438885, 84.27369289630906, 108.22860009232022, 146.27861182648053, 110.03379011120671]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-1,13,120.45520109587756,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[772.4685854789411, 206.9757374986466, 87.81706811119784, 59.98482483917314, 66.24421702402594, 71.59466358075588, 61.58263902210206, 65.40047327753928, 58.72016387630276, 120.45520109587756]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.7,13,111.87843172051055,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[886.1750587771628, 321.26543119022756, 186.51622920825002, 133.57694872416607, 105.8707286345209, 70.76161538078736, 65.03528946415838, 134.95756434724353, 148.98824056930505, 111.87843172051055]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.6,13,42.430634696946754,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1012.9034673669787, 597.3270866205974, 167.86373007834072, 105.64980810666941, 78.38414280225209, 71.47095741960527, 80.62678425950935, 48.96499269167043, 46.91818970210966, 42.430634696946754]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.6,13,54.8356168252966,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[999.5891447048436, 408.7230123480499, 294.39114480192393, 137.85147399049117, 100.96740714589089, 83.40129368812245, 160.48978141447844, 54.9860815118908, 84.95495578667783, 54.8356168252966]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.8,13,33.43058089038141,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1057.3212370182491, 177.83187947031138, 87.21490683865, 78.3026760329617, 56.45709013642647, 47.151427901474335, 33.240883886592655, 45.54171068707126, 42.90805381739028, 33.43058089038141]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.5,13,61.25925062594888,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1896.0968950963122, 1396.5201394572418, 725.2853731515206, 884.7847192987589, 1336.1981699051414, 172.84896052033048, 153.97964009161672, 104.36251896334488, 126.13383417540604, 61.25925062594888]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.5,13,98.95140561113033,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1615.9437285998993, 1952.0170212182168, 1739.6169520638423, 547.4622545585235, 296.8875796297382, 298.26791996744964, 165.7789222466928, 155.6021619367698, 175.75168753518506, 98.95140561113033]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.7,13,39.26740442748269,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[885.9358304202352, 238.02522712039058, 153.2165922604254, 81.42799079037911, 55.112953927354965, 50.645367530830754, 45.853786915125966, 51.32295629974351, 60.46341363851843, 39.26740442748269]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-1,13,112.60159831628744,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[830.6566956093495, 205.2430055537992, 75.77796361145829, 77.25001694582079, 60.39567026526436, 119.33198387966547, 127.40516761295271, 134.95620083887252, 123.69670687853238, 112.60159831628744]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-1,13,113.15645849266457,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[856.254321552486, 180.6376612398426, 129.4102418043767, 84.88091752394587, 53.968438357341256, 109.25225624893051, 49.093013057787175, 61.694319220809234, 57.5731410435958, 113.15645849266457]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.5,13,68.30538229563945,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1393.5353739910556, 2346.4292244978446, 1704.7842690640325, 1267.93239139883, 1204.2983280252784, 300.59787014982874, 251.66444500523335, 1117.073604536479, 109.27100470019388, 68.30538229563945]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.7,13,42.9460499809677,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1045.16903477033, 343.0835716524314, 142.27061606408972, 78.05332214256157, 90.9457902600991, 65.73246911788681, 49.06654369401758, 47.17762670285333, 71.07566759354722, 42.9460499809677]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.6,13,70.28048719882213,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1719.0738644057683, 1430.6172076146383, 671.5388316024877, 215.6237314495786, 83.58687815604242, 109.50745668546506, 99.38748075144872, 82.97833582799547, 57.07593337592675, 70.28048719882213]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.5,13,159.71494917801726,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2220.591842746589, 1752.8189891612878, 1627.209457320109, 575.4827377043752, 307.0189812268361, 155.11634037973852, 158.05943801718945, 117.40098291332845, 129.0601684759314, 159.71494917801726]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.9,13,143.23320810281587,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1131.616165933819, 288.32996294815666, 164.64921164903126, 125.5510081076045, 70.51239803245619, 90.8451158060609, 82.97223503160365, 89.81615070583143, 100.49194819800402, 143.23320810281587]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.6,13,66.79321175008295,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1509.091508505035, 1252.0810145375506, 945.4117664433938, 305.3073997784445, 158.80330470270474, 130.5344542196358, 92.29659392439294, 66.62144056213594, 69.55730302204233, 66.79321175008295]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.6,13,239.30294674303093,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1109.5006845560297, 1432.6683784006877, 329.2792038576438, 182.07593377495493, 106.15850302619583, 94.7915177881398, 81.3791927277116, 66.24115933867267, 74.82086151071314, 239.30294674303093]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.7,13,54.11705656484514,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1506.5876691169558, 588.5574056083829, 254.31085170341635, 102.75077513877272, 95.00942642722418, 59.85341311372679, 60.39516485714785, 55.404595768867125, 44.57941566008685, 54.11705656484514]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-1,13,140.04638904671378,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1266.785550250774, 309.9708716658114, 102.00775974065527, 72.27450604824514, 66.2359391684754, 72.7835436020481, 98.17920146585811, 60.215192193842086, 111.48385426516165, 140.04638904671378]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.8,13,143.0112106762681,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[581.516335378911, 308.5496707652586, 153.50298181300604, 81.97955310564373, 59.06625759378812, 99.4705541855617, 117.66240716484288, 117.48917763347231, 110.14978869991842, 143.0112106762681]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.9,13,2011.2137192047908,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[715.0870245505239, 231.4900988832452, 97.01624577336224, 74.84618795969504, 62.179904659228214, 85.62933452157449, 2007.0997823209536, 2006.3659572555293, 2017.3457133791258, 2011.2137192047908]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.8,13,100.91772349495807,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[792.2414762124016, 230.23789255057454, 130.86298277377523, 88.25744868144034, 63.85520259004193, 86.70360367850435, 92.05370960527375, 44.879159976409824, 50.73961396718232, 100.91772349495807]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.9,13,45.8945874344538,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[855.6437027367742, 226.8261277425754, 97.53682903878655, 84.01004846151898, 66.53050280436662, 53.121127178479696, 77.06931172309851, 58.68067431211523, 59.28150814987134, 45.8945874344538]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-1,13,55.44116039681262,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[698.2133023521475, 214.18583951122946, 91.32909466404817, 68.11110397572088, 68.70234383275852, 90.86883250186827, 63.22769315899882, 61.839780939138336, 64.8813383359776, 55.44116039681262]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.5,14,118.07098538167736,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[583.4019581557404, 554.444456930908, 227.39939477369137, 86.86839056526367, 77.2983054131704, 77.82975002661294, 56.95796743390281, 81.01709936588077, 60.70790388929595, 118.07098538167736]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.6,14,91.16663436946044,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[641.7207483563519, 129.59463940799083, 68.79583890864569, 60.083081595067824, 49.17593776219974, 62.15426809080077, 86.64125890020512, 90.25727656827507, 103.92533212906369, 91.16663436946044]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.7,14,72.52804188180517,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[542.3023687105593, 142.22104104991854, 84.02291644078309, 66.1229101860838, 63.373196341883045, 64.29096123482941, 49.664911346203894, 73.83593360153179, 76.5875482176192, 72.52804188180517]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.8,14,89.14710102220181,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[439.89915765916624, 122.26827762818789, 82.47992505675711, 55.359799023162054, 61.18716734150394, 57.10031447591484, 82.53329612728737, 90.82033148653045, 94.27320015778275, 89.14710102220181]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.7,14,55.032201878248316,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[480.4951670709429, 148.3450759181818, 76.71244551593668, 82.24458667864167, 58.65802544634039, 58.36206275667155, 52.0386489372097, 49.109177099262524, 46.87313766088607, 55.032201878248316]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.5,14,142.99979459954045,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1068.8053113245446, 434.3617728836689, 388.30004224323034, 147.9450363849719, 74.77161604348987, 72.99174572793675, 65.6790219509902, 49.82153987847971, 66.0337240894172, 142.99979459954045]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-1,14,71.3848056767564,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[294.0190533024254, 126.38991707047398, 74.7301810542458, 53.305069205429504, 68.14000781607388, 74.50694725444987, 84.29248686339383, 110.36595273103296, 85.00261390147239, 71.3848056767564]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.6,14,86.83928537840575,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[516.162169453196, 163.40182301540813, 110.12609693570164, 85.88602830786715, 57.328354370828606, 63.84062220460237, 47.14941813739756, 94.3867914359721, 46.927830649813586, 86.83928537840575]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.9,14,108.50548535030407,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1055.5274200778836, 168.259518596951, 100.79282255425528, 75.20638196297978, 84.54273044317608, 86.30691892361904, 114.16399400675584, 91.745628181381, 106.1005993427508, 108.50548535030407]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.8,14,129.11360370255454,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[403.7019943536741, 144.1356651408738, 82.47157319335031, 68.09294217038553, 40.04326783629756, 54.81467768849859, 57.478559697677156, 84.67312901082562, 112.98581016067067, 129.11360370255454]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.9,14,92.49545757626345,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[474.0723298039943, 144.1501554778274, 111.88063829985958, 65.51068898518804, 77.08961263153196, 64.70907984737721, 83.09605680818322, 87.15112383836447, 100.30473712333855, 92.49545757626345]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-1,14,98.9551762863631,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[457.07755333184707, 224.40447561493215, 106.9550376765726, 73.46679587901372, 61.11883568113842, 42.66854039405757, 40.50423615979548, 50.85417226232471, 62.959835084286624, 98.9551762863631]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.8,14,64.82634702424502,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[489.6518190656484, 283.04713029759614, 91.96568541030479, 74.50078364414833, 62.11656503454003, 56.249464733412424, 49.6334380552355, 53.23300143522067, 75.67129362340836, 64.82634702424502]"
